Country,ccode,year,Approval_Smoothed,Approval_Not_Smoothed,NET_Smoothed,NET_Not_Smoothed,Relative_Smoothed,Relative_Not_Smoothed
Denmark,Denmark,2001,39.435001,39.045261,5.5018849,11.38945,54.418289,58.77066
Denmark,Denmark,2002,40.827999,39.045261,8.49545,11.38945,57.174358,58.77066
Denmark,Denmark,2003,39.182388,33.740501,5.1326399,.87709588,54.143398,50.129509
Denmark,Denmark,2004,40.974072,39.573231,7.7920418,8.5233269,55.51844,54.980881
Denmark,Denmark,2005,41.972031,39.573231,9.2754478,8.5233269,56.193199,54.980881
Denmark,Denmark,2006,44.25909,43.4659,10.34392,10.80543,57.581379,57.907799
Denmark,Denmark,2007,47.623001,47.933479,17.840639,21.828831,63.43441,65.762817
Denmark,Denmark,2008,55.884689,61.909821,30.52916,37.272469,72.915237,76.694061
Denmark,Denmark,2009,51.401329,42.031609,25.1089,11.18617,67.58712,56.875832
Denmark,Denmark,2010,48.26358,40.630569,19.087891,6.3630972,62.059521,52.714298
Denmark,Denmark,2011,47.163811,42.048538,16.47612,8.8712482,59.803341,54.677231
Denmark,Denmark,2012,55.628849,61.909821,27.77039,33.975769,68.585571,73.011833
Denmark,Denmark,2013,48.950699,36.981659,19.78158,4.5622368,62.150951,51.892281
Denmark,Denmark,2014,51.83828,51.438549,24.71402,24.0054,66.499001,66.717949
Dominican Republic,Dominican Republic,2000,54.930908,54.930908,,,,
Dominican Republic,Dominican Republic,2001,46.14793,46.14793,,,,
Dominican Republic,Dominican Republic,2002,46.14793,46.14793,,,,
Dominican Republic,Dominican Republic,2003,35.337399,35.337399,.31045631,.31045631,49.007778,49.007778
Dominican Republic,Dominican Republic,2004,39.421028,39.421028,18.051201,18.051201,60.358189,60.358189
Dominican Republic,Dominican Republic,2005,64.947182,64.947182,45.11974,45.11974,75.893867,75.893867
Dominican Republic,Dominican Republic,2006,63.268391,63.268391,49.790722,49.790722,78.374901,78.374901
Dominican Republic,Dominican Republic,2007,53.779099,53.779099,28.574261,28.574261,65.4786,65.4786
Dominican Republic,Dominican Republic,2008,59.416031,59.416031,39.14986,39.14986,71.518692,71.518692
Dominican Republic,Dominican Republic,2009,55.165741,55.165741,29.852791,29.852791,66.362808,66.362808
Dominican Republic,Dominican Republic,2010,55.617401,55.617401,30.938641,30.938641,67.193176,67.193176
Dominican Republic,Dominican Republic,2011,46.262371,46.262371,19.878679,19.878679,60.658298,60.658298
Dominican Republic,Dominican Republic,2012,48.2906,48.2906,16.10816,16.10816,57.948429,57.948429
Dominican Republic,Dominican Republic,2013,74.893021,74.893021,60.770691,60.770691,82.785873,82.785873
Dominican Republic,Dominican Republic,2014,81.426239,81.426239,57.01376,57.01376,79.720596,79.720596
Dominican Republic,Dominican Republic,2015,76.958252,76.958252,67.571762,67.571762,87.14534,87.14534
Dominican Republic,Dominican Republic,2016,71.048607,71.048607,61.708191,61.708191,84.774117,84.774117
Dominican Republic,Dominican Republic,2017,62.92979,62.92979,36.087502,36.087502,70.198471,70.198471
Dominican Republic,Dominican Republic,2018,51.006439,51.006439,1.346495,1.346495,50.791401,50.791401
Dominican Republic,Dominican Republic,2019,46.36755,46.36755,,,,
Ecuador,Ecuador,1979,79.309921,77.512939,,,,
Ecuador,Ecuador,1980,69.743134,63.787189,,,,
Ecuador,Ecuador,1981,59.135601,53.983089,,,,
Ecuador,Ecuador,1982,43.333839,37.316109,,,,
Ecuador,Ecuador,1983,39.149681,40.257339,,,,
Ecuador,Ecuador,1984,43.87632,49.407841,,,,
Ecuador,Ecuador,1985,41.4128,43.19857,,,,
Ecuador,Ecuador,1986,37.02422,38.29652,,,,
Ecuador,Ecuador,1987,38.02623,42.218159,,,,
Ecuador,Ecuador,1988,40.661228,45.512459,-2.7459781,4.4838519,46.223499,50.294128
Ecuador,Ecuador,1989,35.476742,36.566181,-11.07938,-10.66848,39.318089,38.023941
Ecuador,Ecuador,1990,32.31559,34.970772,-16.72637,-12.37639,35.077541,37.353859
Ecuador,Ecuador,1991,30.447321,34.026619,-19.6227,-11.84119,33.407139,38.604568
Ecuador,Ecuador,1992,39.95591,48.725658,-15.96706,-2.291265,38.01342,48.398899
Ecuador,Ecuador,1993,36.67981,38.59964,-18.471701,-10.48339,37.656528,43.280239
Ecuador,Ecuador,1994,31.950621,33.691021,-27.00679,-23.39982,33.47681,36.234631
Ecuador,Ecuador,1995,40.149071,48.000351,-9.1636992,17.81465,44.181591,59.349602
Ecuador,Ecuador,1996,47.165588,53.675751,-6.7104492,4.3498688,45.934219,52.007351
Ecuador,Ecuador,1997,48.32061,51.018002,3.826623,21.274811,52.536171,62.299309
Ecuador,Ecuador,1998,49.821911,52.714649,4.4123039,10.70012,53.09259,56.158161
Ecuador,Ecuador,1999,35.778278,31.60158,-11.31233,-18.552219,43.705059,38.9268
Ecuador,Ecuador,2000,44.026119,51.443531,3.538517,24.511,52.539761,63.848671
Ecuador,Ecuador,2001,47.17001,51.331032,6.0821471,14.1859,53.877838,57.648232
Ecuador,Ecuador,2002,51.583832,55.84222,9.633358,16.820049,55.615349,58.683079
Ecuador,Ecuador,2003,54.84243,58.635811,9.8647909,15.93916,55.721142,58.511509
Ecuador,Ecuador,2004,44.960491,41.87957,-5.1432171,-14.08848,46.911991,41.281658
Ecuador,Ecuador,2005,44.980839,47.638451,-3.774931,1.877454,47.655842,50.187309
Ecuador,Ecuador,2006,38.836418,38.78183,-5.6961942,-.7200284,46.289761,48.476341
Ecuador,Ecuador,2007,65.368172,82.053192,22.77619,61.577751,63.016579,84.449951
Ecuador,Ecuador,2008,70.522408,72.644508,34.77457,46.169521,70.078339,75.699959
Ecuador,Ecuador,2009,69.110123,67.762787,39.46846,40.754219,72.632591,72.354736
Ecuador,Ecuador,2010,67.464462,65.59568,40.190331,35.710869,73.52047,70.179169
Ecuador,Ecuador,2011,71.473351,72.299591,46.200642,48.080292,76.899582,76.765106
Ecuador,Ecuador,2012,74.655159,74.4515,51.061131,50.784611,79.495483,78.029213
Ecuador,Ecuador,2013,80.494118,82.9888,58.374809,63.65472,83.443718,84.929283
Ecuador,Ecuador,2014,81.687286,81.351921,64.396683,67.43589,86.783607,87.180946
Ecuador,Ecuador,2015,69.517174,61.462429,53.28447,29.09882,80.367569,65.791603
Ecuador,Ecuador,2016,58.159328,51.557869,38.598209,12.04896,71.327904,55.5975
Ecuador,Ecuador,2017,69.55201,75.940697,48.54829,53.03363,77.944237,81.234428
Ecuador,Ecuador,2018,63.72924,59.672138,48.068539,26.95896,77.756012,64.902473
ElSalvador,ElSalvador,1986,37.405449,37.44566,-12.28704,-10.80336,43.300499,44.235119
ElSalvador,ElSalvador,1987,36.560371,36.591019,-10.4338,-8.7091684,46.153141,47.42532
ElSalvador,ElSalvador,1988,39.51815,39.598259,-4.3624811,-2.209264,49.26881,50.407799
ElSalvador,ElSalvador,1989,53.893822,54.078701,38.471748,44.683559,80.984482,85.241432
ElSalvador,ElSalvador,1990,49.813389,49.742039,33.444241,31.49754,78.500877,77.005379
ElSalvador,ElSalvador,1991,43.803638,43.744381,25.976509,24.14949,77.331581,76.141724
ElSalvador,ElSalvador,1992,48.922112,48.996078,29.05352,28.853439,74.392387,73.05175
ElSalvador,ElSalvador,1993,51.310921,51.34901,29.24548,28.471109,73.178619,72.128822
ElSalvador,ElSalvador,1994,55.3311,55.362919,37.552528,37.810532,75.933197,75.499573
ElSalvador,ElSalvador,1995,33.969318,33.721581,-9.5724812,-16.499479,43.596611,38.917049
ElSalvador,ElSalvador,1996,34.858261,34.908852,-18.335951,-18.2939,37.852551,38.02874
ElSalvador,ElSalvador,1997,42.598019,42.730461,-2.684124,1.015519,50.03067,52.684731
ElSalvador,ElSalvador,1998,46.268398,46.328949,6.93364,8.9937067,55.831829,57.02467
ElSalvador,ElSalvador,1999,47.597809,47.633678,8.1265869,8.7009211,56.320831,56.598438
ElSalvador,ElSalvador,2000,48.651531,48.66259,11.57002,12.37468,57.146992,57.426392
ElSalvador,ElSalvador,2001,57.059441,57.160172,29.386101,31.72707,67.392693,68.71347
ElSalvador,ElSalvador,2002,53.275558,53.19241,22.001751,20.063919,62.197781,61.029621
ElSalvador,ElSalvador,2003,55.816719,55.845039,20.100401,19.69133,60.571709,60.358742
ElSalvador,ElSalvador,2004,69.298531,69.432381,47.873589,51.03857,75.916359,77.72554
ElSalvador,ElSalvador,2005,68.153877,68.07032,48.430981,46.504051,74.960938,73.813141
ElSalvador,ElSalvador,2006,56.104462,55.902271,25.83823,21.221581,63.111698,60.82869
ElSalvador,ElSalvador,2007,53.052719,53.00359,16.49069,14.75126,58.737659,57.97414
ElSalvador,ElSalvador,2008,50.332619,50.299419,5.4597569,4.148788,52.778679,52.21912
ElSalvador,ElSalvador,2009,81.870216,82.230042,60.327229,67.755768,81.238892,85.084534
ElSalvador,ElSalvador,2010,78.424492,78.274406,60.781761,58.071831,79.168579,77.579567
ElSalvador,ElSalvador,2011,72.115181,71.947273,42.61586,38.07806,69.78363,67.626022
ElSalvador,ElSalvador,2012,66.712532,66.590584,32.439171,29.93544,65.900093,64.939018
ElSalvador,ElSalvador,2013,73.001961,73.017532,40.570621,40.793549,69.45623,69.595367
ElSalvador,ElSalvador,2014,61.94783,61.742119,24.733419,20.97526,61.60294,59.939419
ElSalvador,ElSalvador,2015,46.196049,46.00309,.58566421,-2.8358941,49.266209,47.719589
ElSalvador,ElSalvador,2016,40.386238,40.330669,-9.2595444,-9.5324774,43.912861,43.998909
ElSalvador,ElSalvador,2017,34.55254,34.515572,-35.671928,-37.256672,30.760981,30.23299
ElSalvador,ElSalvador,2018,31.83123,31.84597,-34.969559,-32.315079,31.10467,32.79726
ElSalvador,ElSalvador,2019,33.5639,33.652641,,,,
France_EXEC,France_EXEC,1958,62.2687,58.486912,,,,
France_EXEC,France_EXEC,1959,60.561089,54.01075,,,,
France_EXEC,France_EXEC,1960,60.362,53.489948,,,,
France_EXEC,France_EXEC,1961,57.328522,49.455662,,,,
France_EXEC,France_EXEC,1962,55.277611,46.926552,,,,
France_EXEC,France_EXEC,1963,47.493542,40.679409,,,,
France_EXEC,France_EXEC,1964,47.92815,45.423981,,,,
France_EXEC,France_EXEC,1965,53.182281,53.21664,,,,
France_EXEC,France_EXEC,1966,55.234482,52.97105,,,,
France_EXEC,France_EXEC,1967,54.763882,52.065441,,,,
France_EXEC,France_EXEC,1968,52.786419,51.260269,,,,
France_EXEC,France_EXEC,1969,50.451061,49.189209,,,,
France_EXEC,France_EXEC,1970,55.178101,57.929279,,,,
France_EXEC,France_EXEC,1971,58.947262,60.948849,,,,
France_EXEC,France_EXEC,1972,55.871269,51.895592,,,,
France_EXEC,France_EXEC,1973,54.399551,51.726742,,,,
France_EXEC,France_EXEC,1974,48.661301,45.281818,,,,
France_EXEC,France_EXEC,1975,50.37775,49.68837,,,,
France_EXEC,France_EXEC,1976,45.90443,42.04565,,,,
France_EXEC,France_EXEC,1977,43.43737,42.17651,,,,
France_EXEC,France_EXEC,1978,47.517071,46.62355,,,,
France_EXEC,France_EXEC,1979,42.946941,38.635262,,,,
France_EXEC,France_EXEC,1980,39.62812,35.978352,,,,
France_EXEC,France_EXEC,1981,40.07991,40.672611,,,,
France_EXEC,France_EXEC,1982,42.05085,43.918301,,,,
France_EXEC,France_EXEC,1983,34.833408,31.67477,,,,
France_EXEC,France_EXEC,1984,28.94109,26.85684,,,,
France_EXEC,France_EXEC,1985,29.57398,32.979279,,,,
France_EXEC,France_EXEC,1986,41.33897,46.078972,,,,
France_EXEC,France_EXEC,1987,46.233921,46.496899,,,,
France_EXEC,France_EXEC,1988,47.63736,47.882179,,,,
France_EXEC,France_EXEC,1989,43.942989,43.282509,,,,
France_EXEC,France_EXEC,1990,38.879009,37.95314,,,,
France_EXEC,France_EXEC,1991,33.82354,30.49437,,,,
France_EXEC,France_EXEC,1992,26.416771,25.809429,,,,
France_EXEC,France_EXEC,1993,33.710918,42.699791,-4.0740781,.67108452,48.168179,50.802639
France_EXEC,France_EXEC,1994,40.9795,47.787231,8.0433369,25.60301,55.027229,64.398102
France_EXEC,France_EXEC,1995,40.011051,42.141079,.019805349,-11.31983,50.467251,44.322369
France_EXEC,France_EXEC,1996,32.033878,29.09857,-9.8393555,-18.89732,44.940262,40.08469
France_EXEC,France_EXEC,1997,34.957062,38.57827,-8.2739563,-8.2142658,45.795231,45.80616
France_EXEC,France_EXEC,1998,46.927292,54.001999,8.1824989,19.043011,54.6926,60.36747
France_EXEC,France_EXEC,1999,54.519112,58.8452,20.3538,26.19208,61.118542,64.068069
France_EXEC,France_EXEC,2000,55.228439,56.066669,24.067711,21.87466,63.245811,62.140259
France_EXEC,France_EXEC,2001,53.64785,53.23238,22.80068,16.16774,62.477749,58.910858
France_EXEC,France_EXEC,2002,50.545799,51.443298,16.646179,6.2483549,59.144749,53.692909
France_EXEC,France_EXEC,2003,50.64426,49.898979,13.97831,3.800477,57.620449,52.159279
France_EXEC,France_EXEC,2004,44.84034,40.84827,4.7818289,-11.69021,52.776009,44.199341
France_EXEC,France_EXEC,2005,38.626759,38.00386,-4.4057622,-13.64814,47.95887,43.134521
France_EXEC,France_EXEC,2006,33.77026,33.63105,-14.5917,-23.814859,42.684681,37.923512
France_EXEC,France_EXEC,2007,47.227089,53.91317,.32931671,9.9518547,50.56023,55.455318
France_EXEC,France_EXEC,2008,41.69212,44.055031,-6.0785942,-8.9111967,47.092121,45.48534
France_EXEC,France_EXEC,2009,39.37859,42.559422,-9.3784943,-10.24283,45.346909,44.81345
France_EXEC,France_EXEC,2010,34.707249,38.684368,-16.913931,-18.44346,41.455631,40.606098
France_EXEC,France_EXEC,2011,31.9669,36.805851,-22.648371,-21.76874,38.58186,38.981861
France_EXEC,France_EXEC,2012,37.194069,43.461689,-18.263651,-11.70098,40.940121,44.235142
France_EXEC,France_EXEC,2013,27.25654,25.67432,-31.37616,-39.889679,34.164371,29.75337
France_EXEC,France_EXEC,2014,19.79644,23.53265,-43.325909,-44.485748,28.12962,27.49049
France_EXEC,France_EXEC,2015,22.30294,29.432581,-43.008732,-34.577862,28.432659,32.624538
France_EXEC,France_EXEC,2016,15.77869,17.999451,-53.292042,-53.80695,23.24522,22.94618
France_EXEC,France_EXEC,2017,29.51222,40.51318,-35.849319,-13.69291,32.136822,43.092731
France_EXEC,France_EXEC,2018,30.94825,34.805962,-32.297409,-24.275,33.746792,37.51746
France_EXEC,France_EXEC,2019,24.047529,23.637751,-39.691261,-40.882881,29.95887,29.283279
France_PM,France_PM,1959,40.32687,40.829491,,,,
France_PM,France_PM,1960,38.14613,37.72702,,,,
France_PM,France_PM,1961,34.7887,34.50399,,,,
France_PM,France_PM,1962,30.073811,30.198759,,,,
France_PM,France_PM,1963,29.49564,32.757198,,,,
France_PM,France_PM,1964,33.088242,38.31517,,,,
France_PM,France_PM,1965,40.360279,46.122799,,,,
France_PM,France_PM,1966,42.67305,44.226028,,,,
France_PM,France_PM,1967,44.230999,44.75536,,,,
France_PM,France_PM,1968,47.018059,47.578461,,,,
France_PM,France_PM,1969,47.68668,46.519798,,,,
France_PM,France_PM,1970,54.737431,56.047749,,,,
France_PM,France_PM,1971,59.768242,58.16507,,,,
France_PM,France_PM,1972,52.64436,44.40247,,,,
France_PM,France_PM,1973,49.793091,45.37291,,,,
France_PM,France_PM,1974,45.877682,41.84404,,,,
France_PM,France_PM,1975,45.82579,44.578918,,,,
France_PM,France_PM,1976,40.38398,36.903622,,,,
France_PM,France_PM,1977,40.004559,40.25605,,,,
France_PM,France_PM,1978,39.16972,39.373829,,,,
France_PM,France_PM,1979,34.27264,33.021858,,,,
France_PM,France_PM,1980,30.259939,30.81632,,,,
France_PM,France_PM,1981,34.615429,39.90316,,,,
France_PM,France_PM,1982,39.623119,43.961361,,,,
France_PM,France_PM,1983,33.140652,31.169201,,,,
France_PM,France_PM,1984,27.49468,27.72855,,,,
France_PM,France_PM,1985,31.971991,38.138729,,,,
France_PM,France_PM,1986,37.59803,42.990921,,,,
France_PM,France_PM,1987,38.804581,40.697159,,,,
France_PM,France_PM,1988,42.40583,44.931801,,,,
France_PM,France_PM,1989,43.169769,43.43203,,,,
France_PM,France_PM,1990,40.6581,39.28561,,,,
France_PM,France_PM,1991,31.414261,27.905001,,,,
France_PM,France_PM,1992,28.892269,30.904539,,,,
France_PM,France_PM,1993,42.189499,51.955292,24.51623,19.84667,64.026459,61.554428
France_PM,France_PM,1994,49.466282,52.634048,16.32683,8.9773932,59.518551,55.57431
France_PM,France_PM,1995,48.058338,45.364319,3.605087,-2.9254849,52.289181,48.791321
France_PM,France_PM,1996,36.13916,29.117149,-24.487829,-33.796501,37.22221,32.35947
France_PM,France_PM,1997,38.88689,41.615879,-16.66227,-11.05955,41.573189,44.504971
France_PM,France_PM,1998,49.63628,54.863289,7.6023831,16.71158,54.082779,58.6614
France_PM,France_PM,1999,56.846161,57.51828,19.418579,20.989639,60.076149,60.882889
France_PM,France_PM,2000,57.904949,53.924122,17.56311,13.23112,59.105591,57.000278
France_PM,France_PM,2001,56.18623,50.730671,11.53464,6.2702141,55.985321,53.406139
France_PM,France_PM,2002,57.306389,53.646351,6.2433238,1.4871401,53.70797,51.45245
France_PM,France_PM,2003,52.106651,44.905041,-6.17764,-11.3758,46.670818,43.865211
France_PM,France_PM,2004,42.715149,35.248871,-25.110559,-30.65505,36.6008,33.782162
France_PM,France_PM,2005,41.593681,40.55954,-17.622721,-11.30407,40.81987,44.186272
France_PM,France_PM,2006,38.201839,36.555908,-23.09771,-22.600719,37.941689,38.213909
France_PM,France_PM,2007,47.004501,51.685139,-6.0244799,2.398257,47.226582,51.636459
France_PM,France_PM,2008,51.963451,52.540039,-.1625547,2.0562379,50.06105,51.12154
France_PM,France_PM,2009,52.271439,49.780338,-1.61139,-2.4561851,49.16964,48.748371
France_PM,France_PM,2010,52.8894,50.433842,-2.4053271,-2.7794631,48.691559,48.543522
France_PM,France_PM,2011,52.111359,48.759548,-4.391654,-5.1480422,47.623581,47.296349
France_PM,France_PM,2012,52.538559,49.653809,-5.6146569,-5.5736461,47.146149,47.27169
France_PM,France_PM,2013,39.410019,30.773371,-29.934311,-36.516201,34.166969,30.780729
France_PM,France_PM,2014,38.227531,38.562031,-28.275009,-23.333361,35.22942,37.831451
France_PM,France_PM,2015,40.047581,41.75153,-23.51302,-18.164351,37.872139,40.64679
France_PM,France_PM,2016,31.917311,28.92207,-38.85495,-39.97356,30.00317,29.462021
France_PM,France_PM,2017,41.53672,49.143181,-15.32491,-2.4067919,42.325401,48.86924
France_PM,France_PM,2018,40.19577,40.349941,-20.71839,-19.997259,39.08033,39.330952
France_PM,France_PM,2019,31.806379,29.19224,-36.205761,-37.765381,30.90555,30.11902
France_Pres,France_Pres,1958,62.358978,62.02021,,,,
France_Pres,France_Pres,1959,61.92477,61.3876,,,,
France_Pres,France_Pres,1960,62.48922,62.4156,,,,
France_Pres,France_Pres,1961,60.06744,58.619911,,,,
France_Pres,France_Pres,1962,58.791759,57.908218,,,,
France_Pres,France_Pres,1963,50.507038,46.442081,,,,
France_Pres,France_Pres,1964,49.876579,49.446999,,,,
France_Pres,France_Pres,1965,53.74231,55.377762,,,,
France_Pres,France_Pres,1966,55.758709,56.48484,,,,
France_Pres,France_Pres,1967,55.165798,54.666069,,,,
France_Pres,France_Pres,1968,52.584942,51.186691,,,,
France_Pres,France_Pres,1969,50.11776,48.814388,,,,
France_Pres,France_Pres,1970,53.440769,54.824219,,,,
France_Pres,France_Pres,1971,56.583389,57.82914,,,,
France_Pres,France_Pres,1972,55.433861,54.666069,,,,
France_Pres,France_Pres,1973,54.354641,53.638069,,,,
France_Pres,France_Pres,1974,49.064709,46.442081,,,,
France_Pres,France_Pres,1975,50.54752,51.107609,,,,
France_Pres,France_Pres,1976,47.067299,45.335011,,,,
France_Pres,France_Pres,1977,44.253502,42.883629,,,,
France_Pres,France_Pres,1978,48.54937,50.474998,,,,
France_Pres,France_Pres,1979,44.898029,43.120861,,,,
France_Pres,France_Pres,1980,42.082901,40.74855,,,,
France_Pres,France_Pres,1981,41.222099,40.827629,,,,
France_Pres,France_Pres,1982,42.190632,42.6464,,,,
France_Pres,France_Pres,1983,36.42651,33.789799,,,,
France_Pres,France_Pres,1984,31.29632,29.045191,,,,
France_Pres,France_Pres,1985,30.497141,30.310419,,,,
France_Pres,France_Pres,1986,41.526772,46.758389,,,,
France_Pres,France_Pres,1987,46.794479,49.20977,,,,
France_Pres,France_Pres,1988,47.692661,48.023621,,,,
France_Pres,France_Pres,1989,43.913952,42.092861,,,,
France_Pres,France_Pres,1990,39.266312,37.111019,,,,
France_Pres,France_Pres,1991,35.96447,34.501492,,,,
France_Pres,France_Pres,1992,28.323759,24.933189,,,,
France_Pres,France_Pres,1993,32.59922,34.858871,-6.7283559,-6.8622069,46.920689,46.847649
France_Pres,France_Pres,1994,38.947922,42.02702,7.8986182,24.49543,54.956421,63.664398
France_Pres,France_Pres,1995,38.787579,38.75771,.093951173,-10.21652,50.52623,44.917671
France_Pres,France_Pres,1996,33.759651,31.4184,-5.7219219,-11.06719,46.962101,43.808578
France_Pres,France_Pres,1997,35.328499,36.16729,-5.4172912,-6.5589809,47.0909,46.532982
France_Pres,France_Pres,1998,44.80022,49.215321,7.1821222,15.99257,54.087181,58.95673
France_Pres,France_Pres,1999,51.671719,54.745911,17.255079,23.123079,59.544312,62.659988
France_Pres,France_Pres,2000,53.083248,53.56205,21.1078,21.06913,61.831799,61.912251
France_Pres,France_Pres,2001,52.423859,51.948318,20.73835,16.87854,61.540291,59.347038
France_Pres,France_Pres,2002,48.65202,46.756802,14.56494,5.9247208,57.97084,53.15694
France_Pres,France_Pres,2003,50.262299,50.878078,14.92621,11.84992,58.078629,56.340672
France_Pres,France_Pres,2004,46.486851,44.626019,10.0555,2.7070601,55.452702,51.566471
France_Pres,France_Pres,2005,39.415279,36.10104,-.89244211,-12.44336,49.674259,43.713501
France_Pres,France_Pres,2006,34.54847,32.34687,-10.6228,-20.04817,44.587311,39.8064
France_Pres,France_Pres,2007,46.58149,52.208679,2.323729,12.00273,51.388229,56.38163
France_Pres,France_Pres,2008,39.513241,36.192589,-6.5837488,-15.16312,46.703419,42.330891
France_Pres,France_Pres,2009,37.448399,36.537628,-9.9492302,-13.44693,44.96312,43.25206
France_Pres,France_Pres,2010,32.29253,30.00135,-18.2278,-25.17614,40.69511,37.2798
France_Pres,France_Pres,2011,29.398439,28.2188,-24.331989,-28.70047,37.611141,35.575409
France_Pres,France_Pres,2012,34.958981,37.693642,-19.49193,-14.41781,40.121021,42.797562
France_Pres,France_Pres,2013,28.18667,25.211411,-27.68029,-33.24897,35.92915,33.285271
France_Pres,France_Pres,2014,19.494381,15.73695,-40.54372,-49.051079,29.368839,25.315969
France_Pres,France_Pres,2015,20.8895,21.87661,-41.227131,-38.767281,29.07263,30.552799
France_Pres,France_Pres,2016,16.16078,14.32137,-48.853142,-51.627331,25.155239,23.98489
France_Pres,France_Pres,2017,28.46348,34.537201,-34.190491,-18.42857,32.620251,40.700741
France_Pres,France_Pres,2018,31.134911,32.59581,-28.789961,-21.379419,35.306789,39.152328
France_Pres,France_Pres,2019,25.907579,23.710091,-33.673141,-34.901878,32.825298,32.435371
Germany,Germany,1950,46.932499,46.97805,,,,
Germany,Germany,1951,44.613972,44.477291,,,,
Germany,Germany,1952,51.549179,52.167122,,,,
Germany,Germany,1953,62.75547,63.629581,,,,
Germany,Germany,1954,63.739922,63.668339,,,,
Germany,Germany,1955,64.900238,64.79364,,,,
Germany,Germany,1956,59.902618,59.29216,,,,
Germany,Germany,1957,60.913872,60.811821,,,,
Germany,Germany,1958,60.66272,60.498428,,,,
Germany,Germany,1959,60.077431,59.87368,,,,
Germany,Germany,1960,58.46516,58.186852,,,,
Germany,Germany,1961,61.28281,61.373081,,,,
Germany,Germany,1962,59.66087,59.373878,,,,
Germany,Germany,1963,61.73312,61.747929,,,,
Germany,Germany,1964,61.555538,61.373081,,,,
Germany,Germany,1965,59.022449,58.653278,,,,
Germany,Germany,1966,52.995171,52.377869,,,,
Germany,Germany,1967,72.292892,73.744812,,,,
Germany,Germany,1968,70.938499,70.55851,,,,
Germany,Germany,1969,69.298714,68.86232,,,,
Germany,Germany,1970,64.080849,63.376179,,,,
Germany,Germany,1971,61.378208,60.93951,,,,
Germany,Germany,1972,63.566792,63.557259,,,,
Germany,Germany,1973,61.880482,61.557892,,,,
Germany,Germany,1974,57.05761,56.497601,,,,
Germany,Germany,1975,62.0369,62.30756,,,,
Germany,Germany,1976,62.338589,62.19791,,,,
Germany,Germany,1977,58.309849,57.805229,,,,
Germany,Germany,1978,63.41951,63.701191,,,,
Germany,Germany,1979,68.268898,68.447472,,,,
Germany,Germany,1980,67.062881,66.681648,,,,
Germany,Germany,1981,58.36433,57.452591,,,,
Germany,Germany,1982,53.455101,52.914139,,,,
Germany,Germany,1983,57.294899,57.51004,,,,
Germany,Germany,1984,55.238609,54.94537,,,,
Germany,Germany,1985,51.619598,51.231651,,,,
Germany,Germany,1986,53.44664,53.54155,,,,
Germany,Germany,1987,53.808941,53.8111,,,,
Germany,Germany,1988,48.08353,47.594978,,,,
Germany,Germany,1989,49.131889,49.17905,,,,
Germany,Germany,1990,56.681332,57.39069,,,,
Germany,Germany,1991,50.210758,49.66835,,,,
Germany,Germany,1992,44.428261,43.985851,,,,
Germany,Germany,1993,38.449902,38.072189,,,,
Germany,Germany,1994,43.912182,44.524719,,,,
Germany,Germany,1995,47.0275,47.41185,,,,
Germany,Germany,1996,42.58535,42.570549,,,,
Germany,Germany,1997,38.90379,38.655521,,,,
Germany,Germany,1998,41.009418,41.433708,,,,
Germany,Germany,1999,44.5741,44.851841,,,,
Germany,Germany,2000,49.537041,50.062649,,,,
Germany,Germany,2001,51.034821,51.197651,,,,
Germany,Germany,2002,47.353451,47.046612,,,,
Germany,Germany,2003,38.635571,37.999481,,,,
Germany,Germany,2004,38.341839,38.484879,,,,
Germany,Germany,2005,42.715328,43.24757,,,,
Germany,Germany,2006,48.908539,49.539742,,,,
Germany,Germany,2007,51.191441,51.500599,,,,
Germany,Germany,2008,51.514042,51.521412,19.39057,19.39057,62.405621,62.405621
Germany,Germany,2009,52.043591,52.125961,20.1849,20.1849,62.491451,62.491451
Germany,Germany,2010,45.53643,45.114182,12.43673,12.43673,57.968369,57.96838
Germany,Germany,2011,44.376499,44.366329,10.60307,10.60307,56.055908,56.05592
Germany,Germany,2012,51.119629,51.755299,23.92487,23.92487,64.431801,64.431801
Germany,Germany,2013,53.762299,53.998772,25.388161,25.388161,65.021744,65.021751
Germany,Germany,2014,54.357639,54.389439,26.523979,26.523979,65.598457,65.598473
Germany,Germany,2015,52.604961,52.43327,26.11133,26.11133,65.404953,65.404953
Germany,Germany,2016,48.07465,47.684662,25.831921,25.831921,65.244171,65.244171
Germany,Germany,2017,49.491219,49.6535,25.46851,25.46851,65.062958,65.062958
Germany,Germany,2018,45.517971,45.216091,25.46851,25.46851,65.062958,65.062958
Germany,Germany,2019,48.541801,48.873539,40.784828,40.784828,73.822441,73.822449
Greece,Greece,1989,,,,,,
Greece,Greece,1990,,,,,,
Greece,Greece,1991,,,,,,
Greece,Greece,1992,,,,,,
Greece,Greece,1993,,,,,,
Greece,Greece,1994,,,,,,
Greece,Greece,1995,,,,,,
Greece,Greece,1996,,,,,,
Greece,Greece,1997,46.301399,45.35788,,,,
Greece,Greece,1998,39.3424,34.129761,,,,
Greece,Greece,1999,39.427078,39.477039,,,,
Greece,Greece,2000,42.752819,44.6325,,,,
Greece,Greece,2001,38.158791,34.365471,,,,
Greece,Greece,2002,38.4314,38.276981,,,,
Greece,Greece,2003,38.40258,37.199848,,,,
Greece,Greece,2004,46.826771,52.895931,,,,
